ts_ns,event,side,price,qty
1714000008100000000,level,S,100.03,330
1714000008100000000,level,B,100.00,240
1714000008100000000,level,S,100.04,40
1714000008100000000,level,B,99.99,90
1714000008100000000,level,S,100.05,320
1714000008100000000,level,B,99.98,150
1714000008100000000,level,S,100.06,400
1714000008100000000,level,B,99.97,30
1714000008100000000,level,S,100.07,20
1714000008150000000,clear,,,
1714000008150000000,level,B,100.02,200
1714000008150000000,level,S,100.04,70
1714000008150000000,level,B,100.01,340
1714000008150000000,level,S,100.05,230
1714000008150000000,level,B,100.00,350
1714000008150000000,level,S,100.06,150
1714000008150000000,level,B,99.99,270
1714000008150000000,level,S,100.07,380
1714000008150000000,level,B,99.98,200
1714000008150000000,level,S,100.08,380
1714000008200000000,clear,,,
1714000008200000000,level,B,100.03,400
1714000008200000000,level,S,100.05,310
1714000008200000000,level,B,100.02,110
1714000008200000000,level,S,100.06,90
1714000008200000000,level,B,100.01,10
1714000008200000000,level,S,100.07,160
1714000008200000000,level,B,100.00,100
1714000008200000000,level,S,100.08,290
1714000008200000000,level,B,99.99,70
1714000008200000000,level,S,100.09,50
1714000008250000000,trade,S,100.03,10
1714000008300000000,clear,,,
1714000008300000000,level,B,100.04,390
1714000008300000000,level,S,100.06,380
1714000008300000000,level,B,100.03,290
1714000008300000000,level,S,100.07,390
1714000008300000000,level,B,100.02,340
1714000008300000000,level,S,100.08,320
1714000008300000000,level,B,100.01,160
1714000008300000000,level,S,100.09,110
1714000008300000000,level,B,100.00,10
1714000008300000000,level,S,100.10,30
1714000008350000000,clear,,,
1714000008350000000,level,B,100.03,260
1714000008350000000,level,S,100.05,120
1714000008350000000,level,B,100.02,160
1714000008350000000,level,S,100.06,110
1714000008350000000,level,B,100.01,40
1714000008350000000,level,S,100.07,70
1714000008350000000,level,B,100.00,10
1714000008350000000,level,S,100.08,400
1714000008350000000,level,B,99.99,360
1714000008350000000,level,S,100.09,130
1714000008400000000,clear,,,
1714000008400000000,level,B,100.02,340
1714000008400000000,level,S,100.04,390
1714000008400000000,level,B,100.01,330
1714000008400000000,level,S,100.05,270
1714000008400000000,level,B,100.00,400
1714000008400000000,level,S,100.06,120
1714000008400000000,level,B,99.99,330
1714000008400000000,level,S,100.07,200
1714000008400000000,level,B,99.98,50
1714000008400000000,level,S,100.08,200
1714000008450000000,trade,S,100.01,70
1714000008500000000,trade,S,100.01,30
1714000008550000000,clear,,,
1714000008550000000,level,B,100.01,170
1714000008550000000,level,S,100.03,150
1714000008550000000,level,B,100.00,30
1714000008550000000,level,S,100.04,80
1714000008550000000,level,B,99.99,220
1714000008550000000,level,S,100.05,170
1714000008550000000,level,B,99.98,40
1714000008550000000,level,S,100.06,180
1714000008550000000,level,B,99.97,360
1714000008550000000,level,S,100.07,280
1714000008600000000,trade,S,100.01,40
1714000008650000000,clear,,,
1714000008650000000,level,B,100.00,110
1714000008650000000,level,S,100.02,170
1714000008650000000,level,B,99.99,160
1714000008650000000,level,S,100.03,130
1714000008650000000,level,B,99.98,110
1714000008650000000,level,S,100.04,210
1714000008650000000,level,B,99.97,130
1714000008650000000,level,S,100.05,250
1714000008650000000,level,B,99.96,220
1714000008650000000,level,S,100.06,390
1714000008700000000,clear,,,
1714000008700000000,level,B,100.01,310
1714000008700000000,level,S,100.03,340
1714000008700000000,level,B,100.00,10
1714000008700000000,level,S,100.04,20
1714000008700000000,level,B,99.99,280
1714000008700000000,level,S,100.05,150
1714000008700000000,level,B,99.98,370
1714000008700000000,level,S,100.06,200
1714000008700000000,level,B,99.97,140
1714000008700000000,level,S,100.07,260
1714000008750000000,trade,B,100.03,10
1714000008800000000,clear,,,
1714000008800000000,level,B,100.00,400
1714000008800000000,level,S,100.02,110
1714000008800000000,level,B,99.99,230
1714000008800000000,level,S,100.03,100
1714000008800000000,level,B,99.98,20
1714000008800000000,level,S,100.04,20
1714000008800000000,level,B,99.97,30
1714000008800000000,level,S,100.05,90
1714000008800000000,level,B,99.96,30
1714000008800000000,level,S,100.06,50
1714000008850000000,trade,B,100.02,40
1714000008900000000,trade,B,100.02,70
1714000008950000000,clear,,,
1714000008950000000,level,B,99.99,140
1714000008950000000,level,S,100.01,80
1714000008950000000,level,B,99.98,30
1714000008950000000,level,S,100.02,30
1714000008950000000,level,B,99.97,60
1714000008950000000,level,S,100.03,190
1714000008950000000,level,B,99.96,310
1714000008950000000,level,S,100.04,70
1714000008950000000,level,B,99.95,90
1714000008950000000,level,S,100.05,70
1714000009000000000,trade,B,100.01,50
1714000009050000000,clear,,,
1714000009050000000,level,B,100.00,190
1714000009050000000,level,S,100.02,40
1714000009050000000,level,B,99.99,240
1714000009050000000,level,S,100.03,210
1714000009050000000,level,B,99.98,390
1714000009050000000,level,S,100.04,330
1714000009050000000,level,B,99.97,310
1714000009050000000,level,S,100.05,190
1714000009050000000,level,B,99.96,400
1714000009050000000,level,S,100.06,20
1714000009100000000,trade,B,100.02,60
1714000009150000000,trade,B,100.02,20
1714000009200000000,trade,S,99.98,40
1714000009250000000,clear,,,
1714000009250000000,level,B,99.99,10
1714000009250000000,level,S,100.01,230
1714000009250000000,level,B,99.98,320
1714000009250000000,level,S,100.02,70
1714000009250000000,level,B,99.97,320
1714000009250000000,level,S,100.03,120
1714000009250000000,level,B,99.96,320
1714000009250000000,level,S,100.04,380
1714000009250000000,level,B,99.95,230
1714000009250000000,level,S,100.05,330
1714000009300000000,clear,,,
1714000009300000000,level,B,99.98,190
1714000009300000000,level,S,100.00,140
1714000009300000000,level,B,99.97,150
1714000009300000000,level,S,100.01,320
1714000009300000000,level,B,99.96,110
1714000009300000000,level,S,100.02,80
1714000009300000000,level,B,99.95,60
1714000009300000000,level,S,100.03,320
1714000009300000000,level,B,99.94,360
1714000009300000000,level,S,100.04,70
1714000009350000000,trade,S,99.97,20
1714000009400000000,trade,B,100.00,70
1714000009450000000,trade,B,100.00,40
1714000009500000000,trade,B,100.00,100
1714000009550000000,trade,S,99.98,80
1714000009600000000,trade,S,99.97,50
1714000009650000000,trade,B,100.00,40
1714000009700000000,trade,S,99.98,100
1714000009750000000,clear,,,
1714000009750000000,level,B,99.97,160
1714000009750000000,level,S,99.99,210
1714000009750000000,level,B,99.96,390
1714000009750000000,level,S,100.00,340
1714000009750000000,level,B,99.95,230
1714000009750000000,level,S,100.01,110
1714000009750000000,level,B,99.94,160
1714000009750000000,level,S,100.02,210
1714000009750000000,level,B,99.93,130
1714000009750000000,level,S,100.03,170
1714000009800000000,trade,B,100.00,40
1714000009850000000,trade,B,99.99,70
1714000009900000000,clear,,,
1714000009900000000,level,B,99.96,70
1714000009900000000,level,S,99.98,180
1714000009900000000,level,B,99.95,140
1714000009900000000,level,S,99.99,250
1714000009900000000,level,B,99.94,300
1714000009900000000,level,S,100.00,30
1714000009900000000,level,B,99.93,10
1714000009900000000,level,S,100.01,260
1714000009900000000,level,B,99.92,280
1714000009900000000,level,S,100.02,150
1714000009950000000,trade,S,99.96,100
1714000010000000000,trade,B,99.98,70
1714000010050000000,trade,S,99.96,100
1714000010100000000,trade,B,99.98,60
1714000010150000000,clear,,,
1714000010150000000,level,B,99.95,270
1714000010150000000,level,S,99.97,160
1714000010150000000,level,B,99.94,260
1714000010150000000,level,S,99.98,110
1714000010150000000,level,B,99.93,170
1714000010150000000,level,S,99.99,280
1714000010150000000,level,B,99.92,310
1714000010150000000,level,S,100.00,300
1714000010150000000,level,B,99.91,20
1714000010150000000,level,S,100.01,400
1714000010200000000,trade,B,99.97,10
1714000010250000000,trade,S,99.95,50
1714000010300000000,trade,B,99.97,40
1714000010350000000,trade,B,99.97,40
1714000010400000000,trade,B,99.97,90
1714000010450000000,trade,S,99.94,70
1714000010500000000,trade,B,99.97,10
1714000010550000000,clear,,,
1714000010550000000,level,B,99.96,260
1714000010550000000,level,S,99.98,40
1714000010550000000,level,B,99.95,10
1714000010550000000,level,S,99.99,50
1714000010550000000,level,B,99.94,270
1714000010550000000,level,S,100.00,270
1714000010550000000,level,B,99.93,230
1714000010550000000,level,S,100.01,380
1714000010550000000,level,B,99.92,170
1714000010550000000,level,S,100.02,70
1714000010600000000,clear,,,
1714000010600000000,level,B,99.97,340
1714000010600000000,level,S,99.99,150
1714000010600000000,level,B,99.96,260
1714000010600000000,level,S,100.00,300
1714000010600000000,level,B,99.95,140
1714000010600000000,level,S,100.01,110
1714000010600000000,level,B,99.94,90
1714000010600000000,level,S,100.02,50
1714000010600000000,level,B,99.93,130
1714000010600000000,level,S,100.03,310
1714000010650000000,trade,B,99.99,70
1714000010700000000,trade,S,99.97,80
1714000010750000000,trade,B,99.99,50
1714000010800000000,trade,B,99.99,50
1714000010850000000,trade,S,99.97,100
1714000010900000000,trade,S,99.96,70
1714000010950000000,clear,,,
1714000010950000000,level,B,99.98,90
1714000010950000000,level,S,100.00,340
1714000010950000000,level,B,99.97,230
1714000010950000000,level,S,100.01,380
1714000010950000000,level,B,99.96,10
1714000010950000000,level,S,100.02,10
1714000010950000000,level,B,99.95,140
1714000010950000000,level,S,100.03,50
1714000010950000000,level,B,99.94,190
1714000010950000000,level,S,100.04,170
1714000011000000000,trade,B,100.00,80
1714000011050000000,trade,B,100.01,90
1714000011100000000,clear,,,
1714000011100000000,level,B,99.97,360
1714000011100000000,level,S,99.99,200
1714000011100000000,level,B,99.96,130
1714000011100000000,level,S,100.00,320
1714000011100000000,level,B,99.95,140
1714000011100000000,level,S,100.01,340
1714000011100000000,level,B,99.94,60
1714000011100000000,level,S,100.02,290
1714000011100000000,level,B,99.93,80
1714000011100000000,level,S,100.03,360
1714000011150000000,clear,,,
1714000011150000000,level,B,99.98,150
1714000011150000000,level,S,100.00,90
1714000011150000000,level,B,99.97,310
1714000011150000000,level,S,100.01,320
1714000011150000000,level,B,99.96,360
1714000011150000000,level,S,100.02,40
1714000011150000000,level,B,99.95,310
1714000011150000000,level,S,100.03,300
1714000011150000000,level,B,99.94,100
1714000011150000000,level,S,100.04,320
1714000011200000000,clear,,,
1714000011200000000,level,B,99.97,350
1714000011200000000,level,S,99.99,390
1714000011200000000,level,B,99.96,10
1714000011200000000,level,S,100.00,110
1714000011200000000,level,B,99.95,210
1714000011200000000,level,S,100.01,300
1714000011200000000,level,B,99.94,370
1714000011200000000,level,S,100.02,320
1714000011200000000,level,B,99.93,190
1714000011200000000,level,S,100.03,300
1714000011250000000,trade,S,99.97,30
1714000011300000000,trade,B,100.01,60
1714000011350000000,trade,B,99.99,30
1714000011400000000,clear,,,
1714000011400000000,level,B,99.98,90
1714000011400000000,level,S,100.00,220
1714000011400000000,level,B,99.97,70
1714000011400000000,level,S,100.01,240
1714000011400000000,level,B,99.96,220
1714000011400000000,level,S,100.02,310
1714000011400000000,level,B,99.95,340
1714000011400000000,level,S,100.03,360
1714000011400000000,level,B,99.94,140
1714000011400000000,level,S,100.04,190
1714000011450000000,trade,S,99.97,50
1714000011500000000,clear,,,
1714000011500000000,level,B,99.99,260
1714000011500000000,level,S,100.01,220
1714000011500000000,level,B,99.98,330
1714000011500000000,level,S,100.02,180
1714000011500000000,level,B,99.97,330
1714000011500000000,level,S,100.03,230
1714000011500000000,level,B,99.96,140
1714000011500000000,level,S,100.04,320
1714000011500000000,level,B,99.95,80
1714000011500000000,level,S,100.05,220
1714000011550000000,clear,,,
1714000011550000000,level,B,100.00,90
1714000011550000000,level,S,100.02,380
1714000011550000000,level,B,99.99,60
1714000011550000000,level,S,100.03,30
1714000011550000000,level,B,99.98,260
1714000011550000000,level,S,100.04,360
1714000011550000000,level,B,99.97,260
1714000011550000000,level,S,100.05,350
1714000011550000000,level,B,99.96,370
1714000011550000000,level,S,100.06,40
1714000011600000000,trade,B,100.03,80
1714000011650000000,trade,B,100.02,100
1714000011700000000,trade,B,100.02,100
1714000011750000000,trade,B,100.03,80
1714000011800000000,trade,B,100.03,10
1714000011850000000,trade,B,100.02,60
1714000011900000000,trade,B,100.02,50
1714000011950000000,trade,B,100.02,70
1714000012000000000,trade,B,100.02,20
1714000012050000000,trade,S,100.00,80
1714000012100000000,clear,,,
1714000012100000000,level,B,100.01,390
1714000012100000000,level,S,100.03,380
1714000012100000000,level,B,100.00,100
1714000012100000000,level,S,100.04,310
1714000012100000000,level,B,99.99,270
1714000012100000000,level,S,100.05,360
1714000012100000000,level,B,99.98,70
1714000012100000000,level,S,100.06,60
1714000012100000000,level,B,99.97,310
1714000012100000000,level,S,100.07,140
1714000012150000000,trade,B,100.04,20
1714000012200000000,trade,B,100.04,80
1714000012250000000,clear,,,
1714000012250000000,level,B,100.00,290
1714000012250000000,level,S,100.02,120
1714000012250000000,level,B,99.99,40
1714000012250000000,level,S,100.03,240
1714000012250000000,level,B,99.98,100
1714000012250000000,level,S,100.04,60
1714000012250000000,level,B,99.97,190
1714000012250000000,level,S,100.05,360
1714000012250000000,level,B,99.96,320
1714000012250000000,level,S,100.06,300
1714000012300000000,trade,S,99.99,10
1714000012350000000,clear,,,
1714000012350000000,level,B,99.99,400
1714000012350000000,level,S,100.01,60
1714000012350000000,level,B,99.98,250
1714000012350000000,level,S,100.02,200
1714000012350000000,level,B,99.97,200
1714000012350000000,level,S,100.03,390
1714000012350000000,level,B,99.96,110
1714000012350000000,level,S,100.04,320
1714000012350000000,level,B,99.95,390
1714000012350000000,level,S,100.05,40
1714000012400000000,trade,S,99.99,20
1714000012450000000,trade,B,100.01,70
1714000012500000000,trade,S,99.99,100
1714000012550000000,trade,S,99.98,100
1714000012600000000,trade,B,100.01,50
1714000012650000000,trade,B,100.01,100
1714000012700000000,trade,B,100.01,10
1714000012750000000,trade,S,99.99,10
1714000012800000000,clear,,,
1714000012800000000,level,B,99.98,370
1714000012800000000,level,S,100.00,100
1714000012800000000,level,B,99.97,180
1714000012800000000,level,S,100.01,360
1714000012800000000,level,B,99.96,320
1714000012800000000,level,S,100.02,230
1714000012800000000,level,B,99.95,350
1714000012800000000,level,S,100.03,60
1714000012800000000,level,B,99.94,350
1714000012800000000,level,S,100.04,360
1714000012850000000,trade,S,99.97,40
1714000012900000000,trade,B,100.00,40
1714000012950000000,trade,B,100.00,20
1714000013000000000,trade,S,99.98,100
1714000013050000000,trade,S,99.98,80
1714000013100000000,trade,B,100.01,30
1714000013150000000,trade,S,99.98,70
1714000013200000000,trade,B,100.01,80
1714000013250000000,trade,B,100.00,20
1714000013300000000,clear,,,
1714000013300000000,level,B,99.97,230
1714000013300000000,level,S,99.99,180
1714000013300000000,level,B,99.96,340
1714000013300000000,level,S,100.00,390
1714000013300000000,level,B,99.95,20
1714000013300000000,level,S,100.01,70
1714000013300000000,level,B,99.94,30
1714000013300000000,level,S,100.02,140
1714000013300000000,level,B,99.93,370
